geometry,address
POINT (-73.4500682586976 41.397925349999994),"Danbury Railroad Museum, 120, White Street, 06810, White Street, Danbury, CT, United States"
POINT (-73.47022266248165 41.4169585),"Danbury High School, 43, Clapboard Ridge Road, 06811, Clapboard Ridge Road, Danbury, CT, United States"
POINT (-73.44891483907908 41.402848000000006),"Ellsworth Avenue School, 53, Ellsworth Avenue, 06811, Ellsworth Avenue, Danbury, CT, United States"
POINT (-73.44632900401672 41.3885614),"Danbury Museum and Historical Society, Main Street, 06810, Main Street, Danbury, CT, United States"
POINT (-73.45462758304086 41.41424245),"Henry Abbott Technical High School, 21, Hayestown Avenue, 06811, Hayestown Avenue, Danbury, CT, United States"
POINT (-73.44862827195432 41.3897226),"Greater Danbury Community Health Center South, 70, Main Street, 06810, Main Street, Danbury, CT, United States"
POINT (-73.4487882 41.3961243),"Danbury, 1, Patriot Drive, 06810, Patriot Drive, Danbury, CT, United States"
POINT (-73.4500682586976 41.397925349999994),"Danbury Railroad Museum, 120, White Street, 06810, White Street, Danbury, CT, United States"
POINT (-73.4570385 41.4067142),"57, North Street, 06810, North Street, Danbury, CT, United States"
POINT (-73.4307314 41.5351732),"60, Old Town Park Road, 06776, Old Town Park Road, New Milford, CT, United States"
POINT EMPTY,
POINT (-73.29882095865594 41.4127436),"Newtown Middle School, 11, Queen Street, 06470, Queen Street, Newtown, CT, United States"
POINT (-73.4181098 41.5633486),"25, Sunny Valley Road, 06776, Sunny Valley Road, New Milford, CT, United States"
POINT (-73.3923293 41.6203043),"23, Hipp Road, 06776, Hipp Road, New Milford, CT, United States"
POINT (-73.0388863 41.5574281),"80, Phoenix Avenue, 06702, Phoenix Avenue, Waterbury, CT, United States"
POINT (-73.0338071 41.5542609),"402, East Main Street, 06706, East Main Street, Waterbury, CT, United States"
POINT (-73.0342067 41.5289641),"114, Raymond Street, 06706, Raymond Street, Waterbury, CT, United States"
POINT (-73.0551827 41.5608558),"95, Thomaston Avenue, 06702, Thomaston Avenue, Waterbury, CT, United States"
POINT (-73.0427299 41.5637036),"77, Woodlawn Terrace, 06710, Woodlawn Terrace, Waterbury, CT, United States"
POINT (-72.9716503 41.5450437),"Michael F. Wallace Middle School, 3465, East Main Street, 06705, East Main Street, Waterbury, CT, United States"
POINT (-73.0263601 41.6042643),"Stephen W. Wilby High School, 568, Bucks Hill Road, 06704, Bucks Hill Road, Waterbury, CT, United States"
POINT (-72.8601959 41.6692887),"74, East Street, 06062, East Street, Plainville, CT, United States"
POINT (-72.7853263 41.6595193),"40, Hart Street, 06052, Hart Street, New Britain, CT, United States"
POINT (-72.8801153 41.692258),"91, Northwest Drive, 06062, Northwest Drive, Plainville, CT, United States"
POINT (-73.005861 41.5713348),"855, Lakewood Road, 06705, Lakewood Road, Waterbury, CT, United States"
POINT (-72.8801153 41.692258),"91, Northwest Drive, 06062, Northwest Drive, Plainville, CT, United States"
POINT (-151.2941667 60.7025),"Cartys Airstrip, Moose Run Road, 99635, Moose Run Road, AK, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-81.074025 40.008585),"Main Street, 43719, Bethesda, Ohio, United States"
POINT (-158.53654951755487 59.00059275),"Kanakanak Hospital, 6000, Kanakanak Road, 99576, Kanakanak Road, Dillingham, AK, United States"
POINT (-158.3730924 56.3115595),"Chignik Airport, Airport Road, 99564, Airport Road, AK, United States"
POINT (-158.53654951755487 59.00059275),"Kanakanak Hospital, 6000, Kanakanak Road, 99576, Kanakanak Road, Dillingham, AK, United States"
POINT (-158.53654951755487 59.00059275),"Kanakanak Hospital, 6000, Kanakanak Road, 99576, Kanakanak Road, Dillingham, AK, United States"
POINT (-158.53654951755487 59.00059275),"Kanakanak Hospital, 6000, Kanakanak Road, 99576, Kanakanak Road, Dillingham, AK, United States"
POINT (-160.3965272 59.0531144),"Togiak Airport, Airport Road, 99678, Airport Road, Togiak, AK, United States"
POINT EMPTY,
POINT (-146.365997 67.0086975),"Venetie Airport, Fort Yukon Trail, 99781, Fort Yukon Trail, Venetie, AK, United States"
POINT (-145.5349167 62.1076391),"Glennallen Towing and Recovery, 187, Glenn Highway, 99588, Glenn Highway, Glennallen, AK, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-156.8762579 64.7453764),"Galena pool, Antoski Road, 99741, Antoski Road, Galena, AK, United States"
POINT (-154.2630556 66.0411111),"Hughes Airport, Nome-Taylor Highway;Blueberry Lane, 99745, Nome-Taylor Highway;Blueberry Lane, Hughes, AK, United States"
POINT (17.2242837 52.8188819),"Akacjowa, 62-100, Wągrowiec, województwo wielkopolskie, Polska"
POINT EMPTY,
POINT EMPTY,
POINT (132.9619853 34.337886),"安芸長浜, 国道185号, 725-0026, 国道185号, 竹原市, 広島県, 日本"
POINT EMPTY,
POINT (-143.3470131 63.0250209),"Log Cabin Wilderness Lodge, 98.5 Mile, Tok Cutoff Road, 99780, Tok Cutoff Road, Tok, AK, United States"
POINT EMPTY,
POINT (-160.52143063465996 55.317591),"PenAir, Airport Road, 99661, Airport Road, Sand Point, AK, United States"
POINT (-149.134003 60.9636035),"Girdwood Health Clinic, 131, Lindblad Avenue, 99587, Lindblad Avenue, Girdwood, AK, United States"
POINT (-152.5136697 57.7535941),"Kodiak Airport, Airport Way, 99619, Airport Way, AK, United States"
POINT EMPTY,
POINT (-152.3551676 57.8253479),"Bayside Fire Department, East Rezanof Drive, 99615, East Rezanof Drive, Kodiak, AK, United States"
POINT (-152.35852443174488 57.81342025),"Pacific Island Video, Mill Bay Road, 99615, Mill Bay Road, Kodiak, AK, United States"
POINT (-152.35852443174488 57.81342025),"Pacific Island Video, Mill Bay Road, 99615, Mill Bay Road, Kodiak, AK, United States"
POINT (-152.3551676 57.8253479),"Bayside Fire Department, East Rezanof Drive, 99615, East Rezanof Drive, Kodiak, AK, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-164.561402 67.7354927),"Kivalina Airport, Bering Street, 99750, Bering Street, Kivalina, AK, United States"
POINT (-150.1133096 62.3232796),"Denali Fairview Inn, 101, East Main Street, 99676, East Main Street, Talkeetna, AK, United States"
POINT (-162.7661743 66.0685517),"Deering Airport, Deering Airport Road, 99736, Deering Airport Road, Deering, AK, United States"
POINT (-150.1133096 62.3232796),"Denali Fairview Inn, 101, East Main Street, 99676, East Main Street, Talkeetna, AK, United States"
POINT EMPTY,
POINT (-149.48567769558127 61.601363250000006),"Mat-Su Health Services Medical Clinic, 1363, West Spruce Avenue, 99654, West Spruce Avenue, Wasilla, AK, United States"
POINT (-149.10657162712533 61.600476349999994),"Denali Square Professional Building, 425, East Dahlia Avenue, 99645, East Dahlia Avenue, Palmer, AK, United States"
POINT EMPTY,
POINT (20.8033114 53.5644645),"1AK, 12-122, Brajniki, województwo warmińsko-mazurskie, Polska"
POINT (-166.470379 65.331951),"Brevig Mission Airport, Teller-Cape Prince Of Wales Trail, 99785, Teller-Cape Prince Of Wales Trail, Brevig Mission, AK, United States"
POINT (80.2626006 12.9964001),"Akshaya Poly Clinic, Mahatma Gandhi Rd, 600090, Mahatma Gandhi Rd, Chennai, Tamil Nadu, India"
POINT (-150.1133096 62.3232796),"Denali Fairview Inn, 101, East Main Street, 99676, East Main Street, Talkeetna, AK, United States"
POINT (80.2626006 12.9964001),"Akshaya Poly Clinic, Mahatma Gandhi Rd, 600090, Mahatma Gandhi Rd, Chennai, Tamil Nadu, India"
POINT EMPTY,
POINT (80.2626006 12.9964001),"Akshaya Poly Clinic, Mahatma Gandhi Rd, 600090, Mahatma Gandhi Rd, Chennai, Tamil Nadu, India"
POINT (-162.0366667 63.4772222),"Saint Michael Seaplane Base, Bridge Street, 99659, Bridge Street, St. Michael, AK, United States"
POINT (-162.2915269 63.5242438),"Main Street, 99671, Stebbins, Alaska, United States"
POINT (80.2626006 12.9964001),"Akshaya Poly Clinic, Mahatma Gandhi Rd, 600090, Mahatma Gandhi Rd, Chennai, Tamil Nadu, India"
POINT EMPTY,
POINT (-151.24362400473194 60.55773925),"Main Street Hotel, Main Street Loop, 99511, Main Street Loop, Kenai, AK, United States"
POINT EMPTY,
POINT (-151.5218472938512 59.65041825),"Seldovia Village Tribe Health Center, 880, East End Road, 99603, East End Road, Homer, AK, United States"
POINT (-151.7247222 59.4236111),"Seldovia Bay, 99663, AK, United States"
POINT EMPTY,
POINT (-149.438559 60.1219006),"Seward, Port Avenue, 99664, Port Avenue, Seward, AK, United States"
POINT (-148.80531457684202 61.7290067),"Ed & Valeria Musial, TOWNSHIP 19N RANGE 4E SECTION 18 & 19 LOT B1, 99674, TOWNSHIP 19N RANGE 4E SECTION 18 & 19 LOT B1, Sutton, AK, United States"
POINT EMPTY,
POINT (-151.135008 61.0722375),"Tyonek Airport, A Street, 99682, A Street, AK, United States"
POINT EMPTY,
POINT (-154.8394444 59.9788889),"Nondalton Airport, 2nd Avenue, 99640, 2nd Avenue, Nondalton, AK, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-6.245448827852762 53.293194400000004),"Dundrum Stationary, 1, Lower Main Street, D14 AK15, Lower Main Street, Dundrum, Éire / Ireland"
POINT (-79.1343787 41.9619439),"Riverbend Drive, 16345, Pine Grove Township, Pennsylvania, United States"
POINT EMPTY,
POINT (-133.1405237 55.4770704),"Alaska Gifts, 333, Cold Storage Road, 99921, Cold Storage Road, Craig, AK, United States"
POINT (-134.4062238 58.299974),"225, Front Street, 99802, Front Street, Juneau, AK, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-136.2303745 57.9571727),"Pelican Seaplane Base, Salmon Way, 99832, Salmon Way, Pelican, AK, United States"
POINT (-132.5229079 55.6866207),"Freeman Drive, 99919, Thorne Bay, Alaska, United States"
POINT (-132.36889739256793 56.4839528),"Wrangell Airport, Airport Road, 99929, Airport Road, Wrangell, AK, United States"
POINT (-132.36889739256793 56.4839528),"Wrangell Airport, Airport Road, 99929, Airport Road, Wrangell, AK, United States"
POINT (-132.36889739256793 56.4839528),"Wrangell Airport, Airport Road, 99929, Airport Road, Wrangell, AK, United States"
POINT (-132.36889739256793 56.4839528),"Wrangell Airport, Airport Road, 99929, Airport Road, Wrangell, AK, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-150.1030036 62.3156295),"Talkeetna, Talkeetna Spur Road, Talkeetna Spur Road, Talkeetna, AK, United States"
POINT (-150.0465516757023 62.13190395),"Susitna Valley Junior/Senior High School, 42728, South Parks Highway, 99676, South Parks Highway, Talkeetna, AK, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (75.825177 22.7076993),"Akbar Clinic, 114/1, Ganga Nagar ,Dhar Road, 452002, Ganga Nagar ,Dhar Road, Indore, Madhya Pradesh, India"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-161.8660329 60.7939694),"Nnr 16 (Bia Road), 99559, Bethel, Alaska, United States"
POINT EMPTY,
POINT (-162.900546 61.9348255),"Pilot Station Airport, Airport Road, 99650, Airport Road, Pilot Station, AK, United States"
POINT EMPTY,
POINT (-160.48594404866665 55.34751585),"Sand Point Clinic, Red Cove Road, 99661, Red Cove Road, Sand Point, AK, United States"
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT EMPTY,
POINT (-165.26930269019948 60.5753352),"Tununak Airport, Airstrip Road, 99681, Airstrip Road, AK, United States"
POINT EMPTY,
POINT (-145.30593949656122 61.95407555),"Mountain View Gas & Grocery, 101.5, Old Richardson Highway, 99573, Old Richardson Highway, Copper Center, AK, United States"
POINT (-73.680098 40.6992),"Lincoln Street, 11010, Franklin Square, New York, United States"
POINT (-96.71521415000001 40.8061433),"412, G Street, 68508, G Street, Lincoln, NE, United States"
POINT (-96.7149825387632 40.80455835),"435, F Street, 68508, F Street, Lincoln, NE, United States"
POINT (-96.65198662609015 40.8029291),"Millard Lefler Middle School, 1100, South 48th Street, 68510, South 48th Street, Lincoln, NE, United States"
POINT (-96.4895241 41.4558652),"GIKK Orthopedic Specialists, 2740, North Clarkson Street, 68025, North Clarkson Street, Fremont, NE, United States"
POINT (-97.06433118053835 41.43986785),"Schuyler High School, 401, Adams St, 68661, Adams St, Schuyler, NE, United States"
POINT (-97.4110121 42.0306691),"Midtown Health Center, 302, Phillip Avenue, 68701, Phillip Avenue, Norfolk, NE, United States"
POINT (-97.4228299 42.0305602),"Grant Elementary School, 1106, Phillip Avenue, 68702, Phillip Avenue, Norfolk, NE, United States"
POINT (-97.403605 42.036419),"Cottonwood Street, 68701, Norfolk, Nebraska, United States"
POINT (-97.4545353 42.0325529),"West Norfolk Avenue, 68701, Norfolk, Nebraska, United States"
POINT (-97.4547702 41.8283401),"Madison Clinic, 222, Main Street, 68748, Main Street, Madison, NE, United States"
POINT (-97.45808159316147 41.82472155),"Madison Junior - Senior High School, 700, South Kent Street, 68748, South Kent Street, Madison, Nebraska, United States"
POINT (-97.4004781 42.0473439),"East Benjamin Avenue, 68701, Norfolk, Nebraska, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-96.7120725 41.84027),"West Point, 68788, Nebraska, United States"
POINT (-97.4547702 41.8283401),"Madison Clinic, 222, Main Street, 68748, Main Street, Madison, NE, United States"
POINT (-95.921635 41.167836),"Georgia Avenue, 68005, Bellevue, Nebraska, United States"
POINT EMPTY,
POINT EMPTY,
POINT (-96.0356526 41.2613134),"Goodwill, 201, N 78th St, Omaha NE 68114, 68114, N 78th St, Omaha NE 68114, Omaha, NE, United States"
POINT (-95.966342 41.279937),"Grant Street, 68111, Omaha, Nebraska, United States"
POINT (-95.960475 41.315757),"Curtis Avenue, 68111, Omaha, Nebraska, United States"
POINT (-96.0017164 41.3156192),"Henninger Drive, 68104, Omaha, Nebraska, United States"
POINT EMPTY,
POINT (-95.966342 41.279937),"Grant Street, 68111, Omaha, Nebraska, United States"
POINT EMPTY,
POINT (-96.04029045 41.31470605),"Omaha Northwest High School, 8204, Crown Point Avenue, 68134, Crown Point Avenue, Omaha, Nebraska, United States"
POINT (-95.966342 41.279937),"Grant Street, 68111, Omaha, Nebraska, United States"
POINT (-95.9745754 41.2464263),"Douglas County Health Center, 4102, Woolworth Avenue, 68105, Woolworth Avenue, Omaha, NE, United States"
POINT (-96.00042542231077 41.21409575),"Buena Vista High School, 5616, L Street, 68117, L Street, Omaha, NE, United States"
POINT (-95.9468195 41.2121089),"South Omaha, 68107, Omaha, Nebraska, United States"
POINT (-95.9407828 41.2547481),"Saint Mary's Avenue, 68105, Omaha, Nebraska, United States"
POINT (-96.076032 41.19514),"South 103rd Street, 68127, Omaha, Nebraska, United States"
POINT (-96.076032 41.19514),"South 103rd Street, 68127, Omaha, Nebraska, United States"
POINT (-96.076032 41.19514),"South 103rd Street, 68127, Omaha, Nebraska, United States"
POINT (-95.966571 41.2272129),"Andy's Auto Service, 3408, South 36th Street, 68105, South 36th Street, Omaha, NE, United States"
POINT (-103 42.842296),"North Chadron Avenue, 69337, Chadron, Nebraska, United States"
POINT (-103.659117 41.843396),"Crescent Drive, 69361, Gering, Nebraska, United States"
POINT (-98.407048 40.902588),"West Stolley Park Road, 68803, Grand Island, Nebraska, United States"
POINT (-98.352916 40.895652),"Rio Grande Circle, 68801, Grand Island, Nebraska, United States"
POINT (-98.9131476 41.0264782),"First Care of Ravenna, 104, West Seneca Street, 68869, West Seneca Street, Ravenna, Nebraska, United States"
POINT (-98.3471754665265 40.92152675),"805, West 2nd Street, 68801, West 2nd Street, Grand Island, NE, United States"
POINT EMPTY,
POINT (-98.37019342302611 40.935126499999996),"Walnut Middle School, 1600, North Custer Avenue, 68803, North Custer Avenue, GRAND ISLAND, NE, United States"
POINT (-98.6482991 42.4579242),"North Central District Health Department, 422, East Douglas Street, 68763, East Douglas Street, O'Neill, NE, United States"
POINT (-97.00903156808016 42.2420974),"Providence Medical Center, 1200, Providence Road, 68787, Providence Road, Wayne, NE, United States"
